id,	champion,	name,	description,	effect,	cost,	range
1,	8,	'Transfusion',	'Vladimir drains life from his target.',	'Vladimir drains the lifeforce of his target, dealing 90/125/160/195/230 (+0.6) magic damage and healing himself for 15/25/35/45/55 (+0.25).',	'No Cost',	600
2,	8,	'Sanguine Pool',	'Vladimir sinks into a pool of blood becoming untargetable for 2 seconds. Additionally, enemies on the pool are slowed and Vladimir siphons life from them.',	'Vladimir sinks into a pool of blood for 2 seconds, becoming untargetable and slowing enemies above him by 40%.Vladimir deals 80/135/190/245/300 (+0.15 [15% of bonus Health]) magic damage over the duration and heals himself for 12.5% of that amount.',	'Costs 20% of Current Health',	350
3,	8,	'Tides of Blood',	'Vladimir unleashes a torrent of blood, damaging surrounding enemies. Additionally, multiple Tides of Blood in a short period of time cause them to cost additional health and deal additional damage, and increases his healing and regeneration by 8%.',	'Vladimir unleashes a torrent of blood, dealing 60/85/110/135/160 (+0.45) magic damage to nearby enemies.Each cast gives him an Empowered stack (max 4), increasing his healing and regeneration by 4/5/6/7/8% each. Additionally, Tides of Blood cost and damage increases by 25% per stack.',	'Costs 30/40/50/60/70 Health',	610
4,	8,	'Hemoplague',	'Vladimir infects an area with a virulent plague. Affected enemies take increased damage for the duration.  Hemoplague deals additional magic damage after a few seconds to infected enemies.',	'Vladimir infects the target area with a virulent plague, causing 12% increased damage for 5 seconds. After 5 seconds, infected enemies take 150/250/350 (+0.7) magic damage.',	'No Cost',	625
5,	8,	'Crimson Pact',	'Every 40 points of bonus health gives Vladimir 1 ability power and every 1 point of ability power gives Vladimir 1.4 bonus health (does not stack with itself).',	'',	'',	0
1,	106,	'Rolling Thunder',	'Volibear drops to all fours and runs faster. This bonus speed increases when chasing enemy champions. The first enemy he attacks is thrown backwards over Volibear.',	'Volibear drops to all fours to hunt his enemies, gaining 15% Movement Speed for 4 seconds. This bonus is enhanced to 30/35/40/45/50% Movement Speed while moving toward enemy champions.Volibear's next attack during this time deals an additional 30/60/90/120/150 physical damage and flings the target behind him.',	'40 Mana',	0
2,	106,	'Frenzy',	'Volibear's repeated attacks grant him additional Attack Speed.  Once Volibear has repeatedly attacked three times, he can perform a vicious bite on his target which deals increased damage based on the target's missing health.',	'Passive: Volibear gains 8/11/14/17/20% Attack Speed with each attack. Stacks up to 3 times.Active: When Volibear has 3 stacks of Frenzy, he can bite an enemy to deal 80/125/170/215/260 (+0.15 [15% of bonus Health]) physical damage, increased by 1% for each 1% health the target is missing.',	'35 Mana',	350
3,	106,	'Majestic Roar',	'Volibear lets out a powerful roar that damages and slows enemies. Minions and monsters are feared as well.',	'Volibear deals 60/105/150/195/240 (+0.6) magic damage to nearby enemies and slows them by 30/35/40/45/50% for 3 seconds.Minions and monsters are feared as well.',	'60/65/70/75/80 Mana',	425
4,	106,	'Thunder Claws',	'Volibear channels the power of the storm causing his attacks to blast his targets with lightning that bounces to other nearby enemies.',	'Volibear channels the storm, causing all basic attacks for 12 seconds to deal 75/115/155 (+0.3) magic damage, which chains to 4 nearby enemies.',	'100 Mana',	0
5,	106,	'Chosen of the Storm',	'Volibear heals rapidly for a few seconds when his health drops to a critical level.',	'',	'',	0
1,	19,	'Hungering Strike',	'Takes a bite out of an enemy unit and heals Warwick.',	'Strikes an enemy for the greater value between 75/125/175/225/275 (+1) and 8/10/12/14/16% (+1) of the target's maximum Health as magic damage (can only do flat damage to monsters), and heals Warwick for 80% of the damage dealt.',	'70/80/90/100/110 Mana',	400
2,	19,	'Hunters Call',	'Warwick lets out a howl, increasing all nearby friendly champions' Attack Speed for a short time.',	'Warwick lets out a howl that inspires all nearby allied champions, increasing Warwick's Attack Speed by 40/50/60/70/80% and all nearby friendly champions' Attack Speed by half of that for 10 seconds.',	'35 Mana',	1250
3,	19,	'Blood Scent',	'Warwick passively senses weakened enemy champions around him.  The scent of blood sends him into a fury, causing him to move at incredible speeds.',	'Toggle: Warwick senses enemy champions under 50% Health within 1500/2300/3100/3900/4700 distance of him; while he detects a low-health enemy, he gains 20/25/30/35/40% Movement Speed.',	'No Cost',	1600
4,	19,	'Infinite Duress',	'Warwick lunges at an enemy champion, suppressing his target and dealing magic damage for a few seconds.',	'Warwick lunges at an enemy champion and supresses them for 1.8 seconds. During this time, Warwick attacks his victim 5 times, dealing a total of 250/335/420 (+2.0) magic damage (triggers on-hit effects 5 times).Warwick gains 30% Life Steal for the duration.',	'100/125/150 Mana',	700
5,	19,	'Eternal Thirst',	'Each of Warwick's attacks will heal him. Each successive attack against the same target will steal more and more Health.',	'',	'',	0
1,	62,	'Crushing Blow',	'Wukong's next attack deals additional physical damage, gains range, and reduces the enemy's Armor for a short duration.',	'Wukong's next attack gains 125 Attack Range, deals 30/60/90/120/150 (+1.1) physical damage and reduces the enemy's Armor by 30% for 3 seconds.',	'40 Mana',	0
2,	62,	'Decoy',	'Wukong becomes invisible for 1.5 seconds. An uncontrollable decoy is left behind that will deal magic damage to enemies near it after 1.5 seconds.',	'Wukong becomes invisible for 1.5 seconds. An uncontrollable decoy is left behind that will deal 70/115/160/205/250 (+0.6) magic damage to enemies near it after 1.5 seconds.',	'50/55/60/65/70 Mana',	0
3,	62,	'Nimbus Strike',	'Wukong dashes toward a target enemy and sends out images to attack up to 2 additional enemies near his target, dealing physical damage to each enemy struck.',	'Wukong dashes toward a target enemy and sends out images to attack up to 2 additional enemies near his target, dealing 60/105/150/195/240 (+0.8) physical damage to each enemy struck. Upon hitting his target, Wukong gains 30/35/40/45/50% Attack Speed for 4 seconds.',	'45/50/55/60/65 Mana',	650
4,	62,	'Cyclone',	'Wukong's staff grows outward and he spins it around, dealing damage and knocking up enemies. Wukong gains movement speed over the duration of the spell.',	'Wukong's staff grows outward and he spins it around, dealing 20/110/200 (+1.2) physical damage per second and knocking up enemies he encounters. Wukong gains speed over the duration of the spell. Lasts 4 seconds.',	'100 Mana',	315
5,	62,	'Stone Skin',	'Increases Wukong's armor and magic resistance for each nearby enemy champion.',	'',	'',	0
1,	101,	'Arcanopulse',	'Fires a long-range beam of energy, dealing magic damage to all targets hit.',	'Fires a long-range beam of energy, dealing 75/115/155/195/235 (+0.6) magic damage to all targets hit.',	'65/70/75/80/85 Mana',	1025
2,	101,	'Locus of Power',	'Xerath immobilizes himself near a source of magical power, increasing the range of all spells and causing his magic damage to ignore a percentage of his target's Magic Resist. When the effect ends, Xerath's Movement Speed is increased for 2 seconds.',	'Xerath immobilizes himself near a source of magical power, increasing the range of all his spells and causing his magic damage to ignore 16/22/28/34/40% of his target's Magic Resist. Lasts 8 seconds or until toggled off.When the effect ends, Xerath's Movement Speed is increased by 35% for 2 seconds.',	'No Cost',	1600
3,	101,	'Mage Chains',	'Deals magic damage to an enemy and marks them with Unstable Magic.  The next spell Xerath strikes this enemy with stuns them.',	'Deals 70/120/170/220/270 (+0.8) magic damage to an enemy and marks them with Unstable Magic.Unstable Magic: The next spell Xerath strikes this enemy with stuns them for 1.5 seconds.',	'70/75/80/85/90 Mana',	650
4,	101,	'Arcane Barrage',	'Calls down a blast of arcane energy, dealing magic damage to all enemies in an area. May be cast up to three times before going on cooldown.',	'Calls down a blast of arcane energy, dealing 125/200/275 (+0.6) magic damage to all enemies in an area. May be cast up to three times within 12 seconds before going on cooldown.',	'150/180/210 Mana',	1100
5,	101,	'Ascended Form',	'Xerath feeds on arcane power, making him increasingly resilient to physical harm. He converts 15% of his Ability Power into Armor.',	'',	'',	0
1,	5,	'Three Talon Strike',	'Xin Zhao's next 3 standard attacks deal increased damage that reduce his other ability cooldowns, with the third attack knocking an opponent into the air.',	'Xin Zhao's next 3 basic attacks deal 15/30/45/60/75 (+1.25) bonus physical damage and reduce his other abilities' cooldowns by 1 second. The final strike also knocks the target into the air.',	'30 Mana',	0
2,	5,	'Battle Cry',	'Xin Zhao passively heals every 3 attacks and can activate this ability to attack faster.',	'Passive: Xin Zhao heals himself for 26/32/38/44/50 (+0.7) every third basic attack.Active: Xin Zhao unleashes a battle cry, increasing his attack speed by 40/50/60/70/80% for 5 seconds.',	'40 Mana',	0
3,	5,	'Audacious Charge',	'Xin Zhao charges an enemy, dealing damage and slowing all enemies in the area.',	'Xin Zhao charges and challenges an enemy. The charge deals 70/105/140/175/210 (+0.6) magic damage to all nearby enemies and slows them by 25/30/35/40/45% for 2 seconds. ',	'60 Mana',	650
4,	5,	'Crescent Sweep',	'Xin Zhao fiercely sweeps his spear around him, dealing damage to nearby enemies based on their current health and knocking them back.',	'Xin Zhao unleashes a sweep around him that deals 75/175/275 (+1.0) plus 15% of target's current health in physical damage and knocks enemies back. Xin Zhao gains 15/20/25 Armor and Magic Resistance for 6 seconds for each champion hit.Challenge: If a challenged target is hit by the sweep, it is unaffected by the knockback.',	'100 Mana',	500
5,	5,	'Challenge',	'Xin Zhao challenges his target with his basic attacks and Audacious Charge, reducing its armor by 15% for 3 seconds.',	'',	'',	0
1,	83,	'Omen of War',	'Yorick's next attack will deal bonus physical damage and summon a Spectral Ghoul that deals additional damage and moves faster than Yorick's other ghouls. While the Spectral Ghoul is alive, Yorick moves faster as well.',	'Yorick's next attack will deal 30/60/90/120/150 (+1.2) physical damage and summon a Spectral Ghoul for up to 5 seconds.The Spectral Ghoul deals 8/16/24/32/40 additional damage per hit and moves 15/20/25/30/35% faster. While the ghoul is active, Yorick moves 15/20/25/30/35% faster as well.',	'40 Mana',	0
2,	83,	'Omen of Pestilence',	'Yorick summons a Decaying Ghoul that arrives with a violent explosion, dealing damage and slowing nearby enemies. While the Decaying Ghoul remains alive, nearby enemies continue to be slowed.',	'Yorick summons a Decaying Ghoul that arrives with a violent explosion, dealing 60/95/130/165/200 (+1) magic damage and slowing nearby enemies by 20/25/30/35/40% for 1.5 seconds. While the Decaying Ghoul remains alive, nearby enemies continue to be slowed by 10/12.5/15/17.5/20% for up to 5 seconds.',	'55/60/65/70/75 Mana',	600
3,	83,	'Omen of Famine',	'Yorick steals life from his target and summons a Ravenous Ghoul that heals Yorick for the damage it deals.',	'Yorick deals 55/85/115/145/175 (+1.0) magic damage and heals for up to 40% of the damage dealt. A Ravenous Ghoul is summoned behind his target for up to 5 seconds, healing Yorick for the damage it deals. The healing effect is halved against minions.',	'55/60/65/70/75 Mana',	550
4,	83,	'Omen of Death',	'Yorick conjures a revenant in the image of one of his allies. If his ally dies while its revenant is alive, the revenant sacrifices itself to reanimate them and give them time to enact vengeance.',	'Yorick conjures a revenant in the image of a target allied champion. Revenants deal 45/60/75% of target ally's Attack Damage and last for 10 seconds. If his ally dies while its revenant is alive, the revenant sacrifices itself to reanimate them for up to 10 seconds.The revenant can be controlled by holding the alt key and using the right mouse button or by reactivating this ability.',	'100 Mana',	850
